,location,total_cases,date
326,Oceania,49611.0,2020-11-26
327,Oceania,49611.0,2020-11-27
328,Oceania,49611.0,2020-11-28
329,Oceania,51178.0,2020-11-29
330,Oceania,51178.0,2020-11-30
331,Oceania,51178.0,2020-12-01
332,Oceania,51178.0,2020-12-02
333,Oceania,51178.0,2020-12-03
334,Oceania,51178.0,2020-12-04
335,Oceania,51178.0,2020-12-05
336,Oceania,52516.0,2020-12-06
337,Oceania,52516.0,2020-12-07
338,Oceania,52516.0,2020-12-08
339,Oceania,52516.0,2020-12-09
340,Oceania,52516.0,2020-12-10
341,Oceania,52516.0,2020-12-11
342,Oceania,52516.0,2020-12-12
343,Oceania,53276.0,2020-12-13
344,Oceania,53276.0,2020-12-14
345,Oceania,53276.0,2020-12-15
346,Oceania,53276.0,2020-12-16
347,Oceania,53276.0,2020-12-17
348,Oceania,53276.0,2020-12-18
349,Oceania,53276.0,2020-12-19
350,Oceania,54088.0,2020-12-20
351,Oceania,54088.0,2020-12-21
352,Oceania,54088.0,2020-12-22
353,Oceania,54088.0,2020-12-23
354,Oceania,54088.0,2020-12-24
355,Oceania,54088.0,2020-12-25
356,Oceania,54088.0,2020-12-26
357,Oceania,54742.0,2020-12-27
358,Oceania,54742.0,2020-12-28
359,Oceania,54742.0,2020-12-29
360,Oceania,54742.0,2020-12-30
361,Oceania,54742.0,2020-12-31
362,Oceania,54742.0,2021-01-01
363,Oceania,54742.0,2021-01-02
364,Oceania,55423.0,2021-01-03
365,Oceania,55423.0,2021-01-04
366,Oceania,55423.0,2021-01-05
367,Oceania,55423.0,2021-01-06
368,Oceania,55423.0,2021-01-07
369,Oceania,55423.0,2021-01-08
370,Oceania,55423.0,2021-01-09
371,Oceania,55984.0,2021-01-10
372,Oceania,55984.0,2021-01-11
373,Oceania,55984.0,2021-01-12
374,Oceania,55984.0,2021-01-13
375,Oceania,55984.0,2021-01-14
376,Oceania,55984.0,2021-01-15
377,Oceania,55984.0,2021-01-16
378,Oceania,56624.0,2021-01-17
379,Oceania,56624.0,2021-01-18
